Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,8.58293664258675,8.64156901650291,8.83568804691864,9.2264399086758,9.75907343064386,10.6223213909378,10.3280924384173,10.9556247987118,11.2101677075527,11.6005543504852,11.8028905412969,11.8091175697612,11.9516315549822,12.7796868460389,12.559668731327,12.6598998056575,12.4167917765268,13.2318961386697,14.069858615406,14.1290919801571,15.0249160087122,15.4325008374087,15.4249318091975,14.6400841303923,15.2209752959341,15.3084102043407,14.9805731533736,15.7469578022492,15.7961677816625,16.5198629151204,15.4528816707784,15.1279662115251,15.3177685052872,15.7014518027962,15.5765862783534,15.5965188136344,16.5018003932063,16.5142732084031,16.9356958473625,17.1902976857233,17.2006098261369,16.7333674341936,17.3704517744283,16.9019589452838,17.0265153472381,17.1697114460549,17.6513983061083,17.8652600395629,18.1608756564953,18.2001819589981,16.9209536691366,16.8626009533383,16.5193857829994,16.3473020462161,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,4.37331882803344,4.49636164096378,4.75536167309783,5.15519374743844,5.39100398806667,5.25219653332625,5.36172468262373,5.41773672705347,5.71111010419798,6.00632517835173,6.78880730716105,6.95365191197046,7.448516814438,7.93086698527507,7.56269727826075,7.1768448547237,7.72125001239174,7.42806328393075,7.60137180396718,8.15884640220944,6.92847899968117,7.41616061389589,7.11212494091738,6.87437327341902,7.21427866724751,7.23076635313884,7.14430485162476,7.62341981462749,7.03203069825559,7.10244899742991,7.51324615615048,7.94409618394378,7.22623642836381,7.22301730930338,7.18926470095329,7.52151610701085,7.9380082992661,7.86366799568426,7.98100426123845,7.74113061482493,7.7554934952792,8.17270746042205,8.27915181929327,8.86834080677733,8.83637597121672,9.02016959759373,8.72729787156076,8.405092793226,8.28672332474834,7.55567020478531,8.11059300734486,7.77653815826055,7.38403220122062,7.36005578241321,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.61863709021945,6.46458585723816,5.5253585625905,4.33741444372154,4.02647275537808,3.80302274104551,4.0029756097561,3.57983539507062,3.66627102850185,3.54710548377552,3.62394434620868,3.71816992749663,3.86322963943899,4.09180192686952,4.6162998626916,3.55534009998485,4.05138348129721,3.56566821757272,3.38822587905988,3.64617987716669,3.82487717012357,3.78506883600917,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,3.74983109033472,4.74669875247594,5.99643219940041,5.55819871044757,8.11859652796996,9.39994573327907,7.46608455631166,11.1735044919303,10.2869903989813,10.6270441400304,15.2001346276483,38.7227708535835,36.4959739996851,43.3803095504411,39.9196367310113,43.7014485234167,33.5134962805526,49.2981361418034,32.7919269915786,33.6376299517565,37.9302810215513,13.006202298936,10.2714288956986,8.95641361547172,8.06683882860323,6.43760972200917,5.90383135674021,5.84572149339951,6.22087762949559,7.73134144646721,7.61043622092706,6.82514734774067,6.73784536303277,6.27473309608541,6.11381536264557,6.00802067456479,5.87925311495743,4.75357531153299,5.79025284946941,5.70837477688608,5.60099163788097,5.17743074111461,5.10013908205841,4.80793141561391,5.34350884699215,5.29039341762771,4.95775176369338,4.93920393620036,4.29200170975969,4.63052032245335,6.82932128703268,5.19984401885954,5.15011493388616,8.22995916271659,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,3.54286435160399,10.5473964412472,9.19360857735389,6.71415573328541,8.74748049503759,6.55702222601789,3.38435828179913,5.12101242080906,5.49266246336208,6.16290581152619,12.1658595414403,13.767358972501,16.0359774901127,23.0238555824231,21.4372151868612,21.5741471243335,23.1639709275902,24.6332196704877,24.0075484295743,23.724381542985,21.9162911014665,22.7885733377882,25.4918020468973,20.7562372776184,22.6112891462417,24.3053227633069,25.4033015984332,25.4569971981808,26.1447204101153,24.3970747787482,25.0581981030116,23.3048558433761,20.8551558303427,27.3334882731122,26.9306820892614,26.2862487360971,26.940217813074,28.9699833064028,29.7784222737819,28.1159705665747,27.9566442479999,20.0423173064054,21.6421070771267,21.6236936954681,21.670994283338,22.1539052425912,20.0147585904882,26.0012907084577,26.5384794631902,22.8150695118711,23.1011996172261,22.4847023079385,21.8109970402909,23.6825741592543,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,0.0519295297618831,0.0663343338022437,0.0667367288506136,0.068350464473998,0.0763767621882214,0.0776528272469873,0.0782023891393786,0.0840043902382134,0.0938786745655729,0.0948775198421447,0.100143151900142,0.0933995111498299,0.100745829760178,0.110031467766198,0.119968040455298,0.120864332123047,0.134411176330801,0.130117492291218,0.146564940293897,0.146903475771963,0.159912481643534,0.153445766825325,0.163650969328822,0.19265814416092,0.198614945173835,0.202825216450886,0.190602088302059,0.1960157246649,0.21228704387473,0.242619015910051,0.247430419383157,0.257377570103195,0.267701508677138,0.276211626673506,0.300622666904668,0.302930322847551,0.334291253273057,0.359053572804197,0.395682596524262,0.414398868276084,0.434633966884938,0.438735965550561,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,0.746312799327946,0.838898624791733,1.11941062153889,0.816329675880935,0.766085262228892,0.872453509960786,1.13407726558297,1.42576282647283,1.85515115999646,2.01914581503167,1.79629218704861,2.01653071596997,2.08075264764477,1.97702280023047,2.00940545270897,2.3101982254413,2.14882963417986,2.37308117450811,2.52254284400184,2.39428926330541,2.67540057970555,2.70953453453453,2.54255503553475,2.69425770583266,2.93135837300888,3.30981248705696,3.57076085347709,3.65833103657093,3.65956739026164,3.81605217109777,4.12649112430581,4.61741573248725,3.73435831324566,4.23719549509485,2.83342991875462,3.12777681327889,3.19900729487854,3.37929303524335,4.25617188345543,4.49988844265953,4.40304182509506,4.51117161582054,4.52500930090357,4.66016800055829,4.73999875499376,4.93817081671308,4.98639470622455,4.93972203915207,5.84466761624867,5.80734093210661,5.28605409813783,5.44949430153741,5.22219973009447,5.12725528578458,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.55693157791699,7.49767018263502,6.36122489488609,5.9616628408868,5.92169970472441,5.88670030641495,5.77018055417618,5.59167254608869,5.37606756621689,5.31434286865431,5.31222473390775,5.46400592017965,5.97724768756423,6.12305132981476,6.46306840899625,6.33094508368201,6.62315312762385,6.38089628694646,6.60253203371971,6.7196720152011,6.68034097633136,6.73665011620537,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,9.94159407412845,10.1038719949198,10.6411896304115,11.3869287398935,11.0536547171057,11.1416555548711,11.0420194279754,11.2172567535028,12.325687126277,12.8154496066362,13.0101788101329,12.5634251757595,13.4726952569298,14.2554864028118,13.8369655455829,12.4583038966604,13.2416797859736,12.8754387174913,13.8070579358738,14.2392338152602,13.7232962736892,12.5795550696816,11.9266847823165,10.3120794235109,10.6969663854393,10.5974402503959,10.4315417139407,10.4471727823271,10.135143850569,10.813514942144,10.6396716729644,11.090999877455,11.1464825142621,10.6750345456754,11.1051094037597,11.0811520506794,11.6238342474975,11.3288520215357,11.6019145530416,11.1730267457259,11.2296676990611,11.1337155145009,10.3854951012723,10.882114174905,10.6612902219787,10.3553929874524,10.1510389973111,9.74477719114976,9.75198480892529,9.28629759682149,9.88942935240014,8.95362211506711,8.28483788011157,8.37163927479096,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,0.47795107963679,0.387218719971278,0.715409337810225,0.622356887566639,0.818288541767731,0.794762582335259,0.737799970734562,1.07375398184545,0.884672715210105,1.13767398960255,0.990440255690421,1.14601096224117,1.24013747758518,1.13446873018083,1.17293954579379,1.32083655383045,1.30242332309741,1.44548181997357,1.55681000489307,1.47917315367849,1.32280733397618,1.24249488364528,1.13763217996277,1.10607752534976,1.07488368612092,1.15624924203837,1.21101609954591,1.30418870392254,1.39285574640413,1.63892734507004,1.66191242961952,1.88024716549729,1.83047123059268,1.91129721934064,1.85460982358016,1.82497753210734,1.44157922817002,1.75400707555684,1.60827047753041,1.45744778766986,1.67549896487029,1.61067340159772,1.39854005690269,1.4306548459492,1.43447126790662,1.46276638931936,1.48823563805456,1.53609380602742,1.25760619273921,1.37837381540177,1.67610048226262,1.8157160085421,1.42669145577609,1.50220080013248,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.0663541178309111,0.0520457809847681,0.05420152826426,0.0475796542728347,0.0552950437719082,0.057114908295218,0.0423949291820412,0.0523195961148,0.055230834939006,0.0708498966505214,0.097105031383167,0.0987099003647784,0.127891948804001,0.122623448831121,0.127816295378903,0.135983014190494,0.0778230226205283,0.0865397222006945,0.10303865443182,0.101340082337781,0.139064997966662,0.112249051987256,0.124989475638806,0.112402579553028,0.12064910201039,0.173630822275191,0.155337357994767,0.11857300353531,0.11817986820692,0.130416191090599,0.141510228100017,0.158495713961824,0.167046717635146,0.202977024301289,0.218621053384655,0.2217724433972,0.204833203212658,0.191382863348236,0.185408737166602,0.23175492705205,0.230065879391012,0.252987807096144,0.280412782963242,0.307110875080766,0.316583690909118,0.292647893114482,0.458607506622972,0.516298738681918,0.491601795281119,0.50435732912368,0.535215995124187,0.54258480921767,0.548419410073363,0.561654398002293,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,3.55137387387387,3.86848351648352,3.38371244635193,3.151928721174,4.12443762781186,3.5864870259481,3.95460784313725,4.09011538461538,4.22050943396226,3.667,4.13370909090909,4.23115384615385,4.66832103321033,7.90654275092937,8.30911985018727,8.64858490566038,8.82285714285714,8.51513108614232,7.9360447761194,8.58814126394052,7.98194622279129,7.06089009990917,7.1423470215874,8.06438405149294,7.86393846481045,7.92718548982389,7.34908159353107,9.88871026292589,11.0612713592815,13.2742645434306,10.0133836766342,8.38760780061334,6.88403447393122,7.90543201493804,7.78897505057316,7.48793224651023,7.56220791963944,7.45559283931435,7.28068851221633,7.65890511544424,7.53172254297867,7.45086714450275,7.86884855035605,7.41217528622187,7.13379353624098,6.1732082177261,8.07020752289881,11.2460393293059,9.94375928791384,6.92772259126089,8.78404274921688,6.13400656712719,6.84754159078984,5.58503715327457,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,0.0125816158129673,0.012156351834724,0.0117264447798613,0.0113016812291002,0.0108917449068395,0.0105027696150035,0.0101336973763479,0.0195677172686306,0.0283727635912527,0.0549530693494648,0.053330295398741,0.0605562331470416,0.0759763803998757,0.0659548684882045,0.112550012605917,0.132916142512953,0.11361124938294,0.204961752822626,0.212757316252408,0.117779868652746,0.239670964790245,0.349775004769226,0.409693515248492,0.35337970538521,0.415904353301446,0.489993063429338,0.586860846603185,0.753227481537366,0.714833572630861,0.702122770962842,0.701958747720171,0.662957312873633,0.698568399170484,0.612679529063675,0.485668561337675,0.608197947364945,0.588329934624843,0.575767714253431,0.606778514798774,0.54914598137971,0.677145031003296,1.00157597310194,1.09954135410126,1.17108888114418,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,0.272037722985901,0.276621294804658,0.286626493969927,0.310159434373768,0.37121569187555,0.37115111077264,0.40708484792296,0.446569679542218,0.50373837957145,0.577436613872082,0.551786663068321,0.665553984744585,0.760236181086356,0.720636405884327,0.717366155784384,0.81037315099898,0.894576639511484,0.856199952729219,0.939655385098461,0.866274903672856,0.835142833834147,0.839129259447181,0.745316773107147,0.719868683726507,0.664043162278065,0.664145932037242,0.595940953878521,0.623387095776224,0.653551373645167,0.742885590846768,0.797982452788304,0.821237719557796,0.92295889100199,1.10809197473021,1.20456164178235,1.25032576880115,1.29765446984073,1.40094843511382,1.42727899193858,1.37399736762026,1.22592257196824,1.15624481396661,1.1056077402687,1.60366372999244,1.45899145158089,1.33533152775137,1.62190481986827,1.30616369336932,1.37895685753917,1.43353756953084,1.53287018015788,1.60204601240812,1.83551243792951,1.89451170397188,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.49975436910291,3.04346069598256,0.809223406515013,0.883835858115866,1.1172340984436,2.22095178170661,2.805680397087,2.74221545406669,3.63521315476005,3.51669413779391,3.75525129406538,3.79542285371936,4.08022510946524,4.2272056727006,4.57598324764023,4.59661890971243,5.24873683149602,5.394822254394,5.54745834569669,6.23301298694521,5.81406841832098,5.72942825392118,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,0.0297423197441312,0.0670929732597817,0.111049282472338,0.227506572152564,0.695727636849132,0.879789545535953,0.901553657783723,0.982028122284211,0.990055513679691,0.976141085867117,1.02816735547618,0.930741764768048,0.912973174132274,0.979567890902513,0.873475445047263,0.983125515578399,1.00129836466048,1.0674101535065,1.95865457228293,1.85661341682053,1.90323550295696,2.13124351820501,1.97033333658191,1.93319444188922,1.71084365753893,1.70221758293303,1.99289796682103,1.85027698950109,2.17708321936405,2.1845573212613,2.22687488246304,2.11459768299163,2.1233942530301,2.19744227879462,2.18201154103217,2.19211046652276,2.29016762320199,1.95662291775856,2.34220304312221,2.10575076111185,2.08553315747868,2.49183003983441,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,0.64706779227431,0.658624757599326,0.697280743216486,0.700749314088307,0.694000897986322,0.67037227038264,0.743447848601908,0.744966530873753,0.848797467036747,0.900942019525067,0.976861083139853,1.04302203609269,1.13405146152353,1.28205605905809,1.3553307223644,1.39410634480728,1.39683053944755,1.43229513357978,1.51825407362035,1.57801385409749,1.53102100781392,1.37327055568951,1.34455490005732,1.27186192607302,1.26021637641491,1.32456548047279,1.42400691702644,1.45699151274645,1.44239078857121,1.44805023911208,1.38893957419322,1.43431283819523,1.42043465472225,1.46210883415746,1.51100239866955,1.5873392417049,1.72279160068058,1.79010337097845,1.83143031299461,1.84907556878028,1.86580837597139,1.89123873617418,1.8352662792254,1.75149065902436,1.81513348184222,1.84269049471974,1.82313307231817,1.88403447079654,1.99020301392266,1.86652237546496,2.11341454484465,2.19139356376845,2.32225814003511,2.46587023517652,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,British Virgin Islands,VGB,..,..,0.441913714147987,0.433707865168539,0.850023180343069,0.83217973448315,1.22111222111222,0.397981332754504,1.55678199957546,1.90592515592516,1.87053662517854,2.20704182967198,2.17303703703704,2.50112053005944,2.47292870905588,2.45026727758687,2.43446509863429,2.7685919214798,2.75119572352996,2.7193177604746,2.66618195037717,3.88865323435843,3.13017498932992,3.30848097112861,3.16890564851913,3.58213104899309,3.94810508182601,4.27125727989037,4.32400917130691,4.15236537493709,4.01032869554651,3.89714825529905,4.01735570547195,4.14350282485876,4.46922608165753,4.57753052917232,5.06222788573856,5.13798650752465,5.20511000709723,5.08649559100367,4.97388945405222,5.04305970503154,5.27993497445425,5.5005,5.53190167716745,5.69778583452026,5.98180525347164,6.07831008692137,6.30167161381034,6.23875236294896,6.33100686919149,6.30746076112664,6.1736172003788,6.0574024365063,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brunei Darussalam,BRN,4.0781790406355,3.55200905621623,4.13342187203553,3.79817405232248,3.48228891180705,3.25478663740551,4.57308515588646,3.90521831735889,3.63050873273761,3.93712209889001,63.288956208712,55.3903003330484,66.7028116980174,67.4125497241114,53.0117167006704,44.0362004738835,36.0160984678658,36.7910899405152,52.9035967553242,39.8335153598235,35.6524705138897,7.3842348947453,10.2108982205295,12.8298843708666,8.84233700488259,11.6397562867352,10.0219206862583,14.0632045088567,23.5503728115345,25.4169449583163,24.1051883910189,20.0851701246383,19.1716356176169,17.7636146533818,16.3304954718307,16.2336937730924,16.1011476315015,16.3374506854003,16.6296244867818,12.0718873914494,14.2551443939568,13.370188741938,12.7507710049711,13.134006757124,14.0515068878268,13.8314648966948,13.2077740051609,22.4744631588505,23.950011292432,20.3111708174021,20.8569470788351,24.2726696925469,23.8008838209473,18.9187361330161,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bulgaria,BGR,2.83390112126359,3.26992007420763,3.83589181806542,4.25978092742827,5.26298791553398,5.64565194179349,5.90543671471388,6.63836916107937,7.11221440252304,7.86993281616737,7.21342437205919,7.53255267592467,7.71565670110305,7.98355022122228,8.21095803598331,8.37787747877417,8.34794617266985,8.62876646248721,9.23652954743073,8.96813200633587,8.74423866745434,9.03643153048149,10.1072753140273,10.108336620156,9.74996147055374,9.99278347627662,10.217299937677,10.2141340013258,9.71884349134872,9.77126186722229,8.69022430892117,6.73939778046971,6.37676477875601,8.03533285420404,6.43623548322035,6.90032639520956,6.76324103837626,6.20984958255876,5.93432529315886,5.35671807648237,5.32803434248386,5.79201030587204,5.67260666244052,6.04686167685619,6.01477350230897,6.19086667786405,6.36329299053646,6.92543528202448,6.77208754122923,5.73119372396296,5.96539604161881,6.71488153495598,6.14204310276862,5.44564855477167,..,..,..
